t	frame	heroX	heroY	tint	alpha	enemies	gems	nearest	meters	meteors	boss
40674	2440	541.8	317.1	ffffff	1	18	8	296	203	0	0
40692	2441	541.3	318.5	ffffff	1	18	8	298	203	0	0
40709	2442	538.7	320.6	ffffff	1	18	7	300	203	0	0
40724	2443	534.4	321.6	ffffff	1	18	7	301	203	0	0
40741	2444	530.4	322.5	ffffff	1	18	7	303	203	0	0
40758	2445	526.8	323.3	ffffff	1	18	7	304	203	0	0
40773	2446	523.6	324.1	ffffff	1	18	7	305	203	0	0
40790	2447	520.7	324.7	ffffff	1	18	7	306	203	0	0
40807	2448	523.1	323.3	ffffff	1	18	7	305	203	0	0
40823	2449	525.3	321.9	ffffff	1	18	7	306	203	0	0
40840	2450	527.3	320.7	ffffff	1	18	7	306	203	0	0
40857	2451	529	319.7	ffffff	1	19	7	306	204	0	0
40874	2452	530.6	318.7	ffffff	1	19	7	306	204	0	0
40891	2453	532	317.8	ffffff	1	19	7	305	204	0	0
40908	2454	533.3	317.1	ffffff	1	19	7	306	204	0	0
40923	2455	534.4	316.3	ffffff	1	18	8	324	204	0	0
40940	2456	535.5	315.7	ffffff	1	18	8	324	204	0	0
40957	2457	536.4	315.1	ffffff	1	18	8	324	204	0	0
40973	2458	537.3	314.6	ffffff	1	18	8	322	204	0	0
40990	2459	538	314.2	ffffff	1	18	8	318	204	0	0
41006	2460	538.7	313.8	ffffff	1	18	8	316	204	0	0
41023	2461	539.3	313.4	ffffff	1	18	8	313	204	0	0
41040	2462	539.9	313	ffffff	1	18	8	312	204	0	0
41056	2463	540.4	312.7	ffffff	1	18	8	309	205	0	0
41073	2464	540.8	312.5	ffffff	1	18	8	307	205	0	0
41090	2465	541.2	312.2	ffffff	1	18	8	304	205	0	0
41107	2466	541.6	312	ffffff	1	18	8	302	205	0	0
41123	2467	541.9	311.8	ffffff	1	18	8	299	205	0	0
41140	2468	542.2	311.6	ffffff	1	18	8	296	205	0	0
41157	2469	542.5	311.5	ffffff	1	18	8	295	205	0	0
41173	2470	542.7	311.3	ffffff	1	18	8	293	205	0	0
41190	2471	542.9	311.2	ffffff	1	18	8	290	205	0	0
41206	2472	543.1	311.1	ffffff	1	18	8	288	206	0	0
41223	2473	543.3	311	ffffff	1	18	8	287	206	0	0
41240	2474	543.4	310.9	ffffff	1	19	8	284	206	0	0
41256	2475	543.6	310.8	ffffff	1	19	8	282	206	0	0
41273	2476	543.7	310.7	ffffff	1	19	8	279	206	0	0
41290	2477	543.8	310.6	ffffff	1	19	8	278	206	0	0
41307	2478	543.9	310.6	ffffff	1	19	8	276	206	0	0
41323	2479	544	310.5	ffffff	1	19	8	274	206	0	0
41340	2480	544.1	310.5	ffffff	1	19	8	273	207	0	0
41357	2481	544.2	310.4	ffffff	1	19	8	270	207	0	0
41373	2482	544.2	310.4	ffffff	1	19	8	268	207	0	0
41390	2483	543.4	308.3	ffffff	1	19	8	269	207	0	0
41407	2484	542.7	306.4	ffffff	1	19	8	269	207	0	0
41423	2485	542.1	304.6	ffffff	1	19	8	270	207	0	0
41440	2486	541.5	303.1	ffffff	1	19	8	271	207	0	0
41457	2487	538.9	303.8	ffffff	1	19	7	270	207	0	0
41473	2488	539.5	304.4	ffffff	1	19	7	268	208	0	0
41490	2489	540	305	ffffff	1	19	7	267	208	0	0
41506	2490	540.5	305.5	ffffff	1	19	7	265	208	0	0
41524	2491	540.9	305.9	ffffff	1	19	7	264	208	0	0
41540	2492	541.3	306.3	ffffff	1	19	7	262	208	0	0
41557	2493	541.7	306.7	ffffff	1	18	8	261	208	0	0
41573	2494	542	307	ffffff	1	18	8	260	208	0	0
41590	2495	542.3	307.3	ffffff	1	18	8	258	208	0	0
41607	2496	542.5	307.6	ffffff	1	18	8	257	208	0	0
41623	2497	542.8	307.8	ffffff	1	18	8	255	209	0	0
41640	2498	543	308.1	ffffff	1	19	8	254	209	0	0
41656	2499	543.1	308.3	ffffff	1	19	8	253	209	0	0
41673	2500	543.3	308.4	ffffff	1	19	8	251	209	0	0
41690	2501	543.5	308.6	ffffff	1	19	8	250	209	0	0
41706	2502	543.6	308.7	ffffff	1	19	8	249	209	0	0
41723	2503	543.7	308.9	ffffff	1	19	8	248	209	0	0
41740	2504	543.8	309	ffffff	1	19	8	247	209	0	0
41756	2505	543.9	309.1	ffffff	1	19	8	246	210	0	0
41773	2506	544	309.2	ffffff	1	19	8	244	210	0	0
41790	2507	544.1	309.2	ffffff	1	19	8	244	210	0	0
41806	2508	544.2	309.3	ffffff	1	19	8	243	210	0	0
41823	2509	544.2	309.4	ffffff	1	19	8	243	210	0	0
41840	2510	544.3	309.5	ffffff	1	19	8	242	210	0	0
41856	2511	544.4	309.5	ffffff	1	19	8	240	210	0	0
41873	2512	544.4	309.6	ffffff	1	19	8	240	210	0	0
41891	2513	544.4	309.6	ffffff	1	19	8	239	211	0	0
41907	2514	544.5	309.6	ffffff	1	19	8	239	211	0	0
41924	2515	544.5	309.7	ffffff	1	19	8	239	211	0	0
41940	2516	544.5	309.7	ffffff	1	19	8	238	211	0	0
41957	2517	544.6	309.7	ffffff	1	18	9	282	211	0	0
41974	2518	544.6	309.8	ffffff	1	18	9	278	211	0	0
41991	2519	544.6	309.8	ffffff	1	19	9	274	211	0	0
42008	2520	544.6	309.8	ffffff	1	19	9	270	211	0	0
42024	2521	544.7	309.8	ffffff	1	19	9	267	212	0	0
42042	2522	544.7	309.8	ffffff	1	19	9	263	212	0	0
42057	2523	544.7	309.9	ffffff	1	19	9	259	212	0	0
42074	2524	544.7	309.9	ffffff	1	19	9	255	212	0	0
42090	2525	544.7	309.9	ffffff	1	19	9	251	212	0	0
42107	2526	544.7	309.9	ffffff	1	19	9	247	212	0	0
42124	2527	544.7	309.9	ffffff	1	19	9	245	212	0	0
42140	2528	544.7	309.9	ffffff	1	19	9	240	213	0	0
42157	2529	544.8	309.9	ffffff	1	19	9	237	213	0	0
42176	2530	544.7	309.9	ffffff	1	19	9	233	213	0	0
42192	2531	544.8	309.9	ffffff	1	19	9	229	213	0	0
42208	2532	544.8	309.9	ffffff	1	19	9	225	213	0	0
42224	2533	544.8	310	ffffff	1	19	9	221	213	0	0
42241	2534	544.8	310	ffffff	1	19	9	217	213	0	0
42257	2535	544.8	310	ffffff	1	19	9	214	213	0	0
42275	2536	544.8	310	ffffff	1	19	9	210	214	0	0
42291	2537	544.8	310	ffffff	1	19	9	206	214	0	0
42306	2538	544.8	310	ffffff	1	19	9	202	214	0	0
42324	2539	544.8	310	ffffff	1	20	9	198	214	0	0
42340	2540	544.8	310	ffffff	1	19	10	258	214	0	0
42359	2541	544.8	310	ffffff	1	19	10	254	214	0	0
42375	2542	544.8	310	ffffff	1	19	10	250	214	0	0
42390	2543	544.8	310	ffffff	1	19	10	247	214	0	0
42408	2544	544.8	310	ffffff	1	19	10	243	215	0	0
42424	2545	544.8	310	ffffff	1	19	10	239	215	0	0
42441	2546	544.8	310	ffffff	1	19	10	235	215	0	0
42456	2547	544.8	310	ffffff	1	19	10	231	215	0	0
42475	2548	544.8	310	ffffff	1	19	10	227	215	0	0
42490	2549	544.8	310	ffffff	1	19	10	223	215	0	0
42507	2550	544.8	310	ffffff	1	19	5	220	215	0	0
42523	2551	544.8	310	ffffff	1	19	5	216	215	0	0
42540	2552	544.8	310	ffffff	1	19	5	213	216	0	0
42557	2553	544.8	310	ffffff	1	19	5	209	216	0	0
42574	2554	544.8	310	ffffff	1	19	5	205	216	0	0
42591	2555	544.8	310	ffffff	1	19	5	201	216	0	0
42607	2556	544.8	310	ffffff	1	19	5	197	216	0	0
42626	2557	543.9	307.7	ffffff	1	19	5	193	216	0	0
42640	2558	543.2	306.2	ffffff	1	19	5	191	216	0	0
42659	2559	542.4	304.3	ffffff	1	19	5	187	216	0	0
42674	2560	541.9	302.9	ffffff	1	18	6	321	217	0	0
42691	2561	541.3	301.5	ffffff	1	18	6	318	217	0	0
42708	2562	540.8	300.3	ffffff	1	18	6	314	217	0	0
42724	2563	540.3	299.2	ffffff	1	18	6	311	217	0	0
42744	2564	537.7	300.3	ffffff	1	18	5	311	217	0	0
42758	2565	537.6	299.3	ffffff	1	19	5	308	217	0	0
42774	2566	537.4	298.3	ffffff	1	19	5	305	217	0	0
42790	2567	538.2	299.5	ffffff	1	19	5	305	217	0	0
42808	2568	538.9	300.5	ffffff	1	19	5	304	218	0	0
42824	2569	539.4	301.5	ffffff	1	19	5	304	218	0	0
42840	2570	540	302.3	ffffff	1	19	5	304	218	0	0
42856	2571	540.5	303.1	ffffff	1	19	5	303	218	0	0
42874	2572	540.9	303.8	ffffff	1	19	5	303	218	0	0
42890	2573	541.3	304.4	ffffff	1	19	5	302	218	0	0
42907	2574	541.7	305	ffffff	1	19	5	302	218	0	0
42924	2575	542	305.5	ffffff	1	19	5	302	218	0	0
42941	2576	542.3	305.9	ffffff	1	19	5	302	219	0	0
42958	2577	542.5	306.3	ffffff	1	19	5	301	219	0	0
42973	2578	542.7	306.7	ffffff	1	19	5	301	219	0	0
42990	2579	542.9	307	ffffff	1	19	5	301	219	0	0
43007	2580	543.1	307.3	ffffff	1	19	5	301	219	0	0
43024	2581	543.3	307.6	ffffff	1	19	5	301	219	0	0
43040	2582	542.6	309.9	ffffff	1	19	5	303	219	0	0
43058	2583	542	312	ffffff	1	19	5	305	219	0	0
43073	2584	541.4	313.8	ffffff	1	19	5	307	219	0	0
43091	2585	540.9	315.6	ffffff	1	19	5	309	220	0	0
43109	2586	540.4	317.1	ffffff	1	20	5	311	220	0	0
43124	2587	540	318.5	ffffff	1	20	5	309	220	0	0
43141	2588	539.6	319.7	ffffff	1	20	5	305	220	0	0
43157	2589	539.3	320.8	ffffff	1	20	5	302	220	0	0
43174	2590	539	321.8	ffffff	1	20	5	299	220	0	0
43190	2591	538.7	322.7	ffffff	1	20	5	297	220	0	0
43207	2592	538.5	323.5	ffffff	1	20	5	294	220	0	0
43224	2593	538.2	324.2	ffffff	1	20	4	291	220	0	0
43241	2594	538	324.8	ffffff	1	20	4	288	220	0	0
43257	2595	537.8	325.4	ffffff	1	20	4	285	220	0	0
43274	2596	537.7	326	ffffff	1	20	4	282	221	0	0
43291	2597	537.5	322.3	ffffff	1	19	5	284	221	0	0
43307	2598	537.4	319.1	ffffff	1	19	5	286	221	0	0
43323	2599	537.3	316.2	ffffff	1	19	5	287	221	0	0
43340	2600	537.2	313.4	ffffff	1	19	5	289	221	0	0
43357	2601	537.1	310.9	ffffff	1	19	5	291	221	0	0
43373	2602	537	308.9	ffffff	1	19	5	293	221	0	0
43391	2603	536.9	306.8	ffffff	1	19	5	295	221	0	0
43407	2604	536.9	305.1	ffffff	1	19	5	297	221	0	0
43425	2605	536.8	303.5	ffffff	1	19	5	298	221	0	0
43441	2606	536.7	302	ffffff	1	19	5	300	221	0	0
43457	2607	536.7	300.8	ffffff	1	20	5	303	222	0	0
43475	2608	536.6	299.6	ffffff	1	20	5	304	222	0	0
43491	2609	536.6	298.6	ffffff	1	20	5	305	222	0	0
43507	2610	536.6	297.7	ffffff	1	20	5	303	222	0	0
43524	2611	536.5	296.8	ffffff	1	20	5	301	222	0	0
43540	2612	537.3	298.1	ffffff	1	20	5	302	222	0	0
43557	2613	538.1	299.3	ffffff	1	20	5	302	222	0	0
43574	2614	538.7	300.3	ffffff	1	20	5	303	222	0	0
43591	2615	536.4	301.3	ffffff	1	20	4	302	222	0	0
43608	2616	537.2	302.2	ffffff	1	20	4	303	223	0	0
43624	2617	538	303	ffffff	1	20	4	304	223	0	0
43640	2618	538.6	303.7	ffffff	1	20	4	305	223	0	0
43657	2619	539.3	304.3	ffffff	1	20	4	305	223	0	0
43674	2620	539.8	304.9	ffffff	1	20	4	306	223	0	0
43690	2621	540.3	305.4	ffffff	1	20	4	304	223	0	0
43709	2622	540.8	305.9	ffffff	1	20	4	300	223	0	0
43724	2623	541.2	306.3	ffffff	1	20	4	295	223	0	0
43741	2624	541.5	306.6	ffffff	1	20	4	292	223	0	0
43759	2625	541.9	307	ffffff	1	20	4	288	224	0	0
43774	2626	542.2	307.3	ffffff	1	20	4	284	224	0	0
43791	2627	542.4	307.6	ffffff	1	20	4	280	224	0	0
43807	2628	542.7	307.8	ffffff	1	20	4	276	224	0	0
43824	2629	542.9	308	ffffff	1	20	4	272	224	0	0
43841	2630	543.1	308.2	ffffff	1	19	5	268	224	0	0
43858	2631	543.3	308.4	ffffff	1	19	5	264	224	0	0
43874	2632	543.4	308.5	ffffff	1	19	5	260	224	0	0
43891	2633	543.6	308.7	ffffff	1	19	5	256	225	0	0
43907	2634	543.7	308.8	ffffff	1	20	5	253	225	0	0
43924	2635	543.8	308.9	ffffff	1	20	5	249	225	0	0
43941	2636	543.9	309.1	ffffff	1	20	5	245	225	0	0
43958	2637	544	309.1	ffffff	1	20	5	241	225	0	0
43974	2638	544.1	309.2	ffffff	1	20	5	237	225	0	0
43991	2639	544.2	309.3	ffffff	1	20	5	233	225	0	0
44007	2640	544.2	309.4	ffffff	1	20	5	230	225	0	0
44024	2641	544.3	309.4	ffffff	1	20	5	226	226	0	0
44040	2642	544.3	309.5	ffffff	1	20	5	222	226	0	0
44057	2643	544.4	309.5	ffffff	1	20	5	218	226	0	0
44074	2644	544.4	309.6	ffffff	1	20	5	214	226	0	0
44092	2645	544.5	309.6	ffffff	1	20	5	209	226	0	0
44109	2646	544.5	309.7	ffffff	1	20	5	205	226	0	0
44125	2647	544.5	309.7	ffffff	1	20	5	201	226	0	0
44142	2648	544.6	309.7	ffffff	1	20	5	197	227	0	0
44157	2649	544.6	309.8	ffffff	1	20	5	194	227	0	0
44175	2650	544.6	309.8	ffffff	1	19	6	293	227	0	0
44193	2651	544.6	309.8	ffffff	1	19	6	292	227	0	0
44207	2652	544.7	309.8	ffffff	1	19	6	292	227	0	0
44226	2653	544.7	309.8	ffffff	1	19	6	291	227	0	0
44241	2654	544.7	309.9	ffffff	1	20	6	292	227	0	0
44258	2655	544.7	309.9	ffffff	1	20	6	291	227	0	0
44274	2656	544.7	309.9	ffffff	1	20	6	291	228	0	0
44294	2657	544.7	309.9	ffffff	1	20	6	292	228	0	0
44307	2658	544.7	309.9	ffffff	1	20	6	291	228	0	0
44324	2659	544.7	309.9	ffffff	1	20	6	291	228	0	0
44340	2660	544.8	309.9	ffffff	1	20	6	291	228	0	0
44360	2661	544.8	309.9	ffffff	1	20	6	291	228	0	0
44373	2662	544.8	309.9	ffffff	1	20	6	291	228	0	0
44390	2663	544.8	309.9	ffffff	1	20	6	291	228	0	0
44407	2664	544.8	310	ffffff	1	20	6	292	229	0	0
44424	2665	544.8	310	ffffff	1	20	6	292	229	0	0
44440	2666	544.8	310	ffffff	1	20	6	292	229	0	0
44457	2667	544.8	310	ffffff	1	20	6	292	229	0	0
44474	2668	544.8	310	ffffff	1	20	6	293	229	0	0
44491	2669	544.8	310	ffffff	1	20	6	293	229	0	0
44507	2670	544.8	310	ffffff	1	20	6	293	229	0	0
44525	2671	544.8	310	ffffff	1	20	6	294	229	0	0
44540	2672	544.8	310	ffffff	1	20	6	294	230	0	0
44557	2673	544.8	310	ffffff	1	19	7	355	230	0	0
44574	2674	544.8	310	ffffff	1	20	7	356	230	0	0
44590	2675	544.8	310	ffffff	1	20	7	358	230	0	0
44608	2676	544.8	310	ffffff	1	20	7	359	230	0	0
44625	2677	544.8	310	ffffff	1	20	7	361	230	0	0
44640	2678	544.8	310	ffffff	1	20	7	362	230	0	0
44657	2679	544.8	310	ffffff	1	20	7	364	231	0	0
44674	2680	544.8	310	ffffff	1	20	7	366	231	0	0
44690	2681	544.8	310	ffffff	1	20	7	368	231	0	0
44707	2682	544.8	310	ffffff	1	20	7	368	231	0	0
44725	2683	544.8	310	ffffff	1	20	7	370	231	0	0
44741	2684	544	312	ffffff	1	20	7	370	231	0	0
44757	2685	543.2	313.9	ffffff	1	20	7	369	231	0	0
44774	2686	542.5	315.6	ffffff	1	20	7	368	231	0	0
44791	2687	541.9	317.1	ffffff	1	20	7	368	231	0	0
44807	2688	541.3	318.4	ffffff	1	20	7	367	232	0	0
44824	2689	540.8	319.7	ffffff	1	20	7	367	232	0	0
44841	2690	540.4	320.8	ffffff	1	20	7	366	232	0	0
44858	2691	539.9	321.8	ffffff	1	21	7	365	232	0	0
44874	2692	539.6	322.7	ffffff	1	21	7	365	232	0	0
44891	2693	539.2	323.5	ffffff	1	21	7	365	232	0	0
44907	2694	538.9	324.2	ffffff	1	21	7	364	232	0	0
44924	2695	538.7	324.9	ffffff	1	21	7	364	232	0	0
44940	2696	538.4	325.5	ffffff	1	21	7	364	232	0	0
44960	2697	538.2	326	ffffff	1	21	7	364	232	0	0
44974	2698	538	326.5	ffffff	1	21	7	364	232	0	0
44991	2699	537.8	326.9	ffffff	1	20	8	393	233	0	0
45007	2700	537.7	327.3	ffffff	1	20	8	393	233	0	0
45025	2701	537.5	327.6	ffffff	1	20	8	393	233	0	0
45041	2702	537.4	327.9	ffffff	1	20	7	393	233	0	0
45057	2703	537.3	328.2	ffffff	1	20	7	393	233	0	0
45074	2704	538	326.4	ffffff	1	20	7	394	233	0	0
45091	2705	538.7	324.7	ffffff	1	20	7	396	233	0	0
45107	2706	539.4	323.2	ffffff	1	20	7	399	233	0	0
45124	2707	539.9	321.9	ffffff	1	20	7	401	233	0	0
45140	2708	540.4	320.7	ffffff	1	20	7	402	233	0	0
45158	2709	540.8	319.6	ffffff	1	20	7	372	233	0	0
45174	2710	541.2	318.7	ffffff	1	20	7	372	233	0	0
45191	2711	541.6	317.8	ffffff	1	20	7	371	234	0	0
45208	2712	541.9	317	ffffff	1	21	7	371	234	0	0
45224	2713	542.2	316.3	ffffff	1	21	7	370	234	0	0
45240	2714	542.5	315.7	ffffff	1	21	7	370	234	0	0
45257	2715	542.7	315.1	ffffff	1	21	7	370	234	0	0
45274	2716	542.9	314.6	ffffff	1	21	7	370	234	0	0
45291	2717	543.1	314.1	ffffff	1	21	7	370	234	0	0
45307	2718	543.3	313.7	ffffff	1	21	7	369	234	0	0
45324	2719	543.4	313.4	ffffff	1	21	7	369	234	0	0
45340	2720	543.6	313	ffffff	1	21	7	369	235	0	0
45357	2721	543.7	312.7	ffffff	1	21	7	369	235	0	0
45374	2722	543.8	312.5	ffffff	1	21	7	369	235	0	0
45390	2723	543.9	312.2	ffffff	1	21	5	370	235	0	0
45407	2724	544	312	ffffff	1	20	6	366	235	0	0
45423	2725	544.1	311.8	ffffff	1	20	6	363	235	0	0
45441	2726	544.2	311.6	ffffff	1	21	6	358	235	0	0
45457	2727	544.2	311.5	ffffff	1	21	6	355	235	0	0
45474	2728	544.3	311.3	ffffff	1	21	6	351	236	0	0
45490	2729	544.3	311.2	ffffff	1	21	6	347	236	0	0
45507	2730	544.4	311.1	ffffff	1	21	6	343	236	0	0
45525	2731	544.4	310.9	ffffff	1	21	6	339	236	0	0
45541	2732	544.5	310.9	ffffff	1	21	6	335	236	0	0
45559	2733	544.5	310.8	ffffff	1	21	6	331	236	0	0
45574	2734	544.5	310.7	ffffff	1	21	6	327	236	0	0
45591	2735	544.6	310.6	ffffff	1	21	6	324	236	0	0
45608	2736	544.6	310.6	ffffff	1	21	6	319	237	0	0
45624	2737	544.6	310.5	ffffff	1	21	6	317	237	0	0
45641	2738	544.6	310.5	ffffff	1	21	6	313	237	0	0
45657	2739	544.7	310.4	ffffff	1	21	6	309	237	0	0
45675	2740	544.7	310.4	ffffff	1	21	6	305	237	0	0
45691	2741	544.7	310.3	ffffff	1	21	6	301	237	0	0
45707	2742	544.7	310.3	ffffff	1	21	6	297	237	0	0
45725	2743	544.7	310.3	ffffff	1	21	6	293	238	0	0
45740	2744	544.7	310.2	ffffff	1	21	6	289	238	0	0
45757	2745	544.7	310.2	ffffff	1	22	6	285	238	0	0
45775	2746	544.7	310.2	ffffff	1	21	7	375	238	0	0
45791	2747	544.8	310.2	ffffff	1	21	7	377	238	0	0
45807	2748	544.8	310.2	ffffff	1	21	7	377	238	0	0
45823	2749	544.8	310.1	ffffff	1	21	7	377	238	0	0
45841	2750	544.8	310.1	ffffff	1	21	7	378	238	0	0
45857	2751	544.8	310.1	ffffff	1	21	7	379	239	0	0
45874	2752	544.8	310.1	ffffff	1	21	7	379	239	0	0
45890	2753	544.8	310.1	ffffff	1	21	7	381	239	0	0
45908	2754	544.8	310.1	ffffff	1	21	7	381	239	0	0
45924	2755	544.8	310.1	ffffff	1	21	7	382	239	0	0
45940	2756	544.8	310.1	ffffff	1	21	7	382	239	0	0
45957	2757	544.8	310.1	ffffff	1	21	7	383	239	0	0
45974	2758	544.8	310.1	ffffff	1	21	7	384	239	0	0
45990	2759	544.8	310	ffffff	1	21	7	385	240	0	0
46007	2760	544.8	310	ffffff	1	21	7	385	240	0	0
46024	2761	544.8	310	ffffff	1	21	7	387	240	0	0
46041	2762	544.8	310	ffffff	1	22	7	388	240	0	0
46058	2763	544.8	310	ffffff	1	22	7	389	240	0	0
46074	2764	544.8	310	ffffff	1	22	7	390	240	0	0
46091	2765	544.8	310	ffffff	1	22	7	390	240	0	0
46107	2766	544.8	310	ffffff	1	22	7	392	240	0	0
46125	2767	544.8	310	ffffff	1	22	7	393	241	0	0
46140	2768	544.8	310	ffffff	1	22	7	394	241	0	0
46157	2769	544.8	310	ffffff	1	22	7	395	241	0	0
46177	2770	544.8	310	ffffff	1	22	7	395	241	0	0
46193	2771	544.8	310	ffffff	1	22	7	397	241	0	0
46208	2772	544.8	310	ffffff	1	22	7	398	241	0	0
46226	2773	544.8	310	ffffff	1	22	7	320	241	0	0
46241	2774	544.8	310	ffffff	1	22	7	319	242	0	0
46257	2775	544.8	310	ffffff	1	22	7	318	242	0	0
46274	2776	544.8	310	ffffff	1	22	7	318	242	0	0
46291	2777	544.8	310	ffffff	1	22	7	318	242	0	0
46309	2778	544.8	310	ffffff	1	22	7	317	242	0	0
46325	2779	544.8	310	ffffff	1	22	7	317	242	0	0
46341	2780	544.8	310	ffffff	1	22	7	316	242	0	0
46357	2781	544.8	310	ffffff	1	22	7	316	242	0	0
46375	2782	544.8	310	ffffff	1	22	7	316	243	0	0
46391	2783	544.8	310	ffffff	1	22	8	316	243	0	0
46409	2784	544.8	310	ffffff	1	22	8	315	243	0	0
46424	2785	544.8	310	ffffff	1	22	8	315	243	0	0
46440	2786	544.8	310	ffffff	1	22	8	315	243	0	0
46457	2787	544.8	310	ffffff	1	22	8	314	243	0	0
46475	2788	544.8	310	ffffff	1	22	8	314	243	0	0
46490	2789	544.8	310	ffffff	1	22	8	315	243	0	0
46508	2790	544.8	310	ffffff	1	22	8	314	244	0	0
46523	2791	544.8	310	ffffff	1	22	8	314	244	0	0
46540	2792	544.8	310	ffffff	1	22	8	314	244	0	0
46557	2793	544.8	310	ffffff	1	22	8	314	244	0	0
46574	2794	544.8	310	ffffff	1	22	8	314	244	0	0
46593	2795	544.8	310	ffffff	1	22	8	315	244	0	0
46608	2796	544.8	310	ffffff	1	22	8	315	244	0	0
46624	2797	544.8	310	ffffff	1	22	8	314	245	0	0
46640	2798	544	312	ffffff	1	22	8	313	245	0	0
46658	2799	543.2	313.9	ffffff	1	22	8	310	245	0	0
46674	2800	542.5	315.6	ffffff	1	23	8	308	245	0	0
46691	2801	541.9	317.1	ffffff	1	23	8	306	245	0	0
46707	2802	541.3	318.5	ffffff	1	23	8	304	245	0	0
46724	2803	540.8	319.7	ffffff	1	23	8	301	245	0	0
46741	2804	540.3	320.8	ffffff	1	23	7	299	245	0	0
46757	2805	540	321.8	ffffff	1	23	7	298	245	0	0
46774	2806	539.6	322.7	ffffff	1	23	7	295	245	0	0
46791	2807	539.2	323.5	ffffff	1	23	7	293	246	0	0
46809	2808	539.8	322.1	ffffff	1	23	7	293	246	0	0
46825	2809	540.3	320.9	ffffff	1	23	7	294	246	0	0
46841	2810	540.7	319.8	ffffff	1	23	7	295	246	0	0
46857	2811	541.2	318.9	ffffff	1	23	7	295	246	0	0
46874	2812	541.5	318	ffffff	1	23	7	296	246	0	0
46891	2813	541.9	317.2	ffffff	1	23	7	296	246	0	0
46908	2814	542.2	316.4	ffffff	1	23	7	297	246	0	0
46924	2815	542.4	315.8	ffffff	1	23	7	297	246	0	0
46941	2816	542.7	315.2	ffffff	1	23	7	298	247	0	0
46958	2817	542.9	314.7	ffffff	1	23	7	299	247	0	0
46974	2818	543.1	314.2	ffffff	1	23	7	300	247	0	0
46990	2819	543.2	313.8	ffffff	1	23	7	301	247	0	0
47008	2820	543.4	313.4	ffffff	1	23	7	302	247	0	0
47024	2821	543.5	313.1	ffffff	1	23	7	302	247	0	0
47042	2822	543.7	312.8	ffffff	1	22	8	303	247	0	0
47057	2823	543.8	312.5	ffffff	1	23	8	304	247	0	0
47074	2824	543.9	312.3	ffffff	1	23	8	305	247	0	0
47091	2825	544	312	ffffff	1	23	8	307	248	0	0
47107	2826	544.1	311.8	ffffff	1	23	8	307	248	0	0
47125	2827	544.1	311.6	ffffff	1	23	8	308	248	0	0
47140	2828	544.2	311.5	ffffff	1	23	8	309	248	0	0
47157	2829	544.3	311.3	ffffff	1	23	8	310	248	0	0
47174	2830	544.3	311.2	ffffff	1	23	8	312	248	0	0
47191	2831	544.4	311.1	ffffff	1	23	8	312	248	0	0
47208	2832	544.4	311	ffffff	1	23	8	313	248	0	0
47224	2833	544.5	310.9	ffffff	1	23	8	315	249	0	0
47240	2834	544.5	310.8	ffffff	1	23	8	316	249	0	0
47257	2835	544.5	310.7	ffffff	1	23	8	317	249	0	0
47273	2836	544.6	310.6	ffffff	1	23	8	318	249	0	0
47291	2837	544.6	310.6	ffffff	1	23	8	319	249	0	0
47307	2838	544.6	310.5	ffffff	1	23	8	321	249	0	0
47324	2839	544.6	310.5	ffffff	1	23	8	322	249	0	0
47341	2840	544.7	310.4	ffffff	1	23	8	321	250	0	0
47358	2841	544.7	310.4	ffffff	1	23	8	317	250	0	0
47374	2842	544.7	310.3	ffffff	1	24	8	314	250	0	0
47391	2843	544.7	310.3	ffffff	1	24	8	310	250	0	0
47408	2844	544.7	310.3	ffffff	1	24	8	306	250	0	0
47425	2845	544.7	310.2	ffffff	1	23	9	302	250	0	0
47441	2846	544.7	310.2	ffffff	1	23	9	298	250	0	0
47458	2847	544.7	310.2	ffffff	1	23	9	294	250	0	0
47475	2848	544.7	310.2	ffffff	1	23	9	290	251	0	0
47491	2849	544.8	310.2	ffffff	1	23	9	286	251	0	0
47508	2850	544.8	310.1	ffffff	1	23	9	282	251	0	0
47525	2851	544.8	310.1	ffffff	1	23	9	278	251	0	0
47541	2852	544.8	310.1	ffffff	1	23	9	275	251	0	0
47557	2853	544.8	310.1	ffffff	1	24	9	271	251	0	0
47574	2854	544.8	310.1	ffffff	1	24	9	267	251	0	0
47592	2855	544.8	310.1	ffffff	1	24	9	263	251	0	0
47607	2856	544.8	310.1	ffffff	1	24	9	259	252	0	0
47624	2857	544.8	310.1	ffffff	1	24	9	256	252	0	0
47641	2858	544.8	310.1	ffffff	1	24	9	251	252	0	0
47658	2859	544.8	310.1	ffffff	1	24	9	247	252	0	0
47675	2860	544.8	310.1	ffffff	1	24	9	244	252	0	0
47692	2861	544.8	310	ffffff	1	24	9	240	252	0	0
47707	2862	544.8	310	ffffff	1	24	9	237	252	0	0
47724	2863	544.8	310	ffffff	1	24	9	233	253	0	0
47740	2864	544.8	310	ffffff	1	24	9	229	253	0	0
47757	2865	544.8	310	ffffff	1	24	9	225	253	0	0
47774	2866	544.8	310	ffffff	1	24	9	221	253	0	0
47790	2867	544.8	310	ffffff	1	24	9	217	253	0	0
47807	2868	544.8	310	ffffff	1	24	9	213	253	0	0
47824	2869	544.8	310	ffffff	1	24	9	209	253	0	0
47840	2870	544.8	310	ffffff	1	24	9	205	253	0	0
